_id,career_PER,career_PTS,career_TRB,career_WS,career_eFG%,shoots,weight
mckeyde01,13.9,11,4.7,61.8,49.8,Right,205lb
mckieaa01,12.8,7.4,3.3,40,47.5,Right,209lb
mckinbi01,13.7,8,1.4,15.6,49.3,Left,160lb
mckinbo01,9.4,9.4,3.5,15.4,,Right,185lb
mckinca01,0.1,2.4,1.4,0.3,24.4,Right,190lb
mckintr01,0,0,0,0,0,Right,214lb
mckinal01,11.1,4.2,3,2.2,56.7,Right,215lb
mclembe01,9.3,8.8,2.5,4.6,49.4,Right,201lb
mclemmc01,12.2,8.8,5.5,9.5,,Right,230lb
mcleoge01,2.9,1.2,2.1,0.2,,Right,200lb
mcleoke01,9.6,5.5,1.3,1.9,38.6,Right,188lb
mcleoro01,10.1,7.2,2.7,0.2,41.2,Right,221lb
mcmahja01,9.5,8.1,2.7,6.2,,Right,185lb
mcmilna01,14.5,5.9,4,50.2,47.9,Right,195lb
mcmilto01,12.2,8.1,4,27.2,48.3,Left,215lb
mcmilji01,13.9,13.8,5.3,46,,Right,215lb
mcmilsh01,13.8,9.1,6,8.1,,Right,205lb
mcmulma01,0,4.8,2.5,0.5,,Right,210lb
mcnabch01,0,0,0,0,,Right,200lb
mcnamma01,10.8,3.5,3,2.8,51.2,Left,235lb
mcnamjo01,0,2.4,2,0.5,,Right,210lb
mcneaje01,1.2,1.5,0.5,0.1,31.8,Right,200lb
mcneach01,10.3,4.3,4.6,2.6,45.6,Right,210lb
mcneibo01,10.5,4.6,1.4,1.9,,Left,170lb
mcneila01,16.7,8.5,4.8,13.4,,Right,195lb
mcnulca01,9.7,2,0,0.1,,Right,185lb
mcphepa01,13.6,4.8,1.4,0.9,50.9,Right,210lb
mcpipro01,0.8,4.2,1,0.2,37.5,Right,205lb
mcqueco01,58.3,2,2.7,0.1,100,Right,235lb
mcraejo01,12.4,4.9,1.2,1,48,Right,179lb
mcreyth01,3.3,0.6,1.2,0.2,,Right,185lb
mcrobjo01,13.2,5.4,3.9,18.5,51.3,Left,240lb
mcwiler01,5.9,2,1.4,0.4,,Right,200lb
mearnge01,0,5.5,0,1.1,,Right,175lb
medvest01,13.3,5.3,2.8,6,45.1,Right,250lb
meeda01,6.5,1.9,0.9,0.1,34.4,Right,175lb
meeksjo01,12.8,9.3,2.1,24.3,51.7,Right,210lb
meelycl01,12.3,8.4,5.4,4.6,,Right,215lb
meentsc01,11.2,1.8,1,0.1,36.8,Right,225lb
mehendi01,10.6,10.7,3.9,8.1,,Right,195lb
meinemo01,13.4,6.8,4.7,14.9,,Right,208lb
meinhca01,0,5.3,0,1.7,,Right,185lb
mejrisa01,16.3,3.4,4,8.1,61.6,Right,235lb
mekelga01,4.8,2.3,0.8,0.7,33.5,Right,191lb
melchbi01,13.8,10.6,2,28.8,46.2,Right,165lb
melchga01,12.6,7.8,2.4,3.9,,Left,185lb
melofa01,4.9,1.2,0.5,0,50,Right,255lb
meltode01,9.9,5,2.7,0,44.7,Right,200lb
melvied01,0,4.9,0,0.7,,Right,170lb
meminde01,12.1,6.1,2.6,16.6,,Right,175lb
mencech01,11.7,7,2.5,1.9,,Right,168lb
mengejo01,14.6,9.8,1.9,27.9,47.9,Right,195lb
menkeke01,0,2.5,0,0,,Right,168lb
mensapo01,12.4,3,3,0.4,41,Right,240lb
menyade01,12,9.1,7.8,1.1,37,Right,210lb
mercero01,12.5,13.6,3.1,9.4,43.4,Right,210lb
meriwjo01,12.7,8.1,5.6,27.6,51.1,Right,215lb
meriwpo01,12.4,3.8,0.9,0.2,,Right,180lb
meschto01,13.1,12.7,8.6,43.6,,Right,215lb
metuch01,6.4,1.8,1.2,0.3,32.8,Right,225lb
meyerbi01,11.8,3.1,0.7,0.1,45.5,Right,195lb
meyerlo01,8.5,4.6,3.4,0.5,43.9,Right,257lb
meyerda01,14.1,11.2,6.3,13.4,46.1,Right,215lb
miasest01,15.4,10.6,7.6,31.2,,Right,210lb
michela01,15.3,3.4,2.7,2.5,56.7,Right,220lb
mickejo01,10.9,2.4,2,0.5,45.7,Right,235lb
middlkh01,15.7,15.7,4.4,31,51.7,Right,222lb
mihalre01,0,0.9,0,0,,Right,180lb
mihmch01,13.4,7.5,5.3,13.3,45.9,Right,265lb
mikaned01,10.6,6.7,5.5,3.6,,Right,230lb
mikange01,27,23.1,13.4,108.7,,Right,245lb
mikanla01,8.4,3,2.6,0.8,,Right,210lb
mikkeve01,18.6,14.4,9.4,83.4,,Right,230lb
miksial01,0,3.4,0,0.1,,Right,210lb
milesaa01,6,0.8,0.7,0,33.3,Right,175lb
milescj01,13.1,9.6,2.4,30,50.1,Left,220lb
milesda01,13.9,10.1,4.9,9.5,47.4,Right,210lb
milesed01,13.7,13.4,3.1,24.4,,Right,195lb
milicma01,14.9,2.5,0.7,0.2,57.7,Right,235lb
milicda01,12.3,6,4.2,7.1,46,Left,250lb
militna01,0,4.3,0,1.7,,Right,195lb
millean02,17.4,12.5,3.7,100.8,46.8,Right,200lb
millean01,13.6,2.8,2.7,3.8,51.3,Right,225lb
millebi01,0,1.9,0,0,,Right,190lb
millebo01,25,2,2.5,0.1,66.7,Left,230lb
millebr01,17.5,11.2,7.1,76.5,49.4,Right,244lb
milleda01,8.4,6,1.7,5.9,54.8,Right,225lb
milledi01,3.3,1,0.9,0.1,44.4,Right,215lb
milleed01,18.1,10.2,8.5,5.1,,Right,225lb
milleha01,0,2.9,0,0.1,,Right,230lb
milleja01,11.9,5.5,1.8,1.4,41.5,Right,205lb
millela01,13.5,13.6,5,19.5,43.9,Right,190lb
millema01,10.6,2.9,0.8,0.4,61.1,Right,210lb
millemi01,14.3,10.6,4.2,60.7,55,Right,218lb
milleol01,15.2,7.4,5.9,21.1,53.5,Right,280lb
millequ01,8.4,4.3,2.4,0.1,40.4,Right,210lb
millere01,18.4,18.2,3,174.4,54.4,Right,185lb
millewa01,0,1.9,0,0.3,,Right,190lb
millsch01,13.3,11.2,4.9,37.7,47.1,Right,215lb
millsjo01,0,3.9,0,1.4,,Right,203lb
millspa02,14.4,8.4,1.7,27.5,53.6,Right,180lb
millste01,14.7,10.6,5.4,33.3,50,Right,230lb
millsel01,7.4,4.2,2.8,0.4,37.9,Right,225lb
millspa01,19,14.1,7.4,88.2,51.2,Right,246lb
miltosh01,9.3,4.4,1.8,0.3,47.1,Right,207lb
minerha01,12.6,9,2.2,4.2,46.8,Left,210lb
mingya01,23,19,9.2,65.9,52.5,Right,310lb
minnidi01,11.4,5.3,1.7,4.1,48.1,Right,180lb
minorda01,11.8,7.6,4.5,3.6,,Right,185lb
minorgr01,12.9,6.9,2.7,8.2,48.5,Right,210lb
minorma01,6.8,1.3,1,0,,Right,215lb
mirotni01,16.7,12.3,5.9,20.8,52.2,Right,250lb
misakwa01,0,2.3,0,0,,Right,150lb
miskija01,12.4,0,0,0,0,Right,175lb
mitchdo01,16.9,22.1,3.9,10.2,49.9,Right,215lb
mitchle01,3.7,4.1,2.3,0.6,37.9,Right,210lb
mitchmi01,16.7,19.8,5.6,50.2,49.4,Right,215lb
mitchmu01,0,1,0,0,,Right,
mitchsa01,12.6,8.7,3.7,41.7,45.1,Right,210lb
mitchto01,7.5,5.1,2.1,0.1,44.3,Right,205lb
mitchto03,30.9,2,0.3,0.1,60,Right,216lb
mitchto02,18.1,1,1.2,0.2,45.8,Right,235lb
mitrona01,3.8,1.3,0.4,0,40.5,Right,218lb
mixst01,16.2,10.6,5.3,57.6,49.9,Left,215lb
mlkvybi01,9.5,5.8,3.3,1,,Right,190lb
moblecu01,14.4,16,3.9,52.2,48.7,Left,190lb
mobleer01,10.6,3.9,3.1,1.1,54.5,Right,235lb
moedo01,16.2,16.3,6.8,25.5,43,Right,215lb
moffela01,4,0.8,1.1,0.1,,Right,210lb
mogusle01,0,8.5,1.8,21.9,,Right,190lb
mohamna01,15,5.8,4.7,34.3,48.6,Right,221lb
moisoje01,12.1,2.7,2.7,2.1,48.9,Left,235lb
mokespa01,8.9,4,3.4,13.5,45.3,Right,250lb
molinja01,19.2,11.6,7.1,3.6,,Right,200lb
moliswa01,17.8,4.7,3.3,1,42,Right,230lb
moncrsi01,18.7,15.6,4.7,90.3,50.9,Right,180lb
moneyer01,14.5,12.2,2.1,14.8,49.4,Right,170lb
moniase01,6.3,3,2,0.2,38.5,Right,220lb
monkma01,11.2,7.9,1.5,0.3,47.1,Right,200lb
monroea01,17.2,18.8,3,77.4,46.4,Right,185lb
monrogr01,20.1,13.2,8.3,49.7,51.4,Left,265lb
monroro01,8.8,3.4,0.9,0.2,38.9,Right,185lb
montelu01,4.8,1,0.4,0.3,27.5,Right,185lb
montgho01,9.9,7.2,3.5,0.1,,Right,220lb
montrer01,9.1,4.5,4.6,8.5,49,Right,270lb
moonja01,13.1,6.3,4.3,14.3,51.8,Right,205lb
mooneji01,9.5,7.5,3.9,0.2,,Right,215lb
moorean01,12.1,2.4,1.4,0,33.3,Right,215lb
moorebe01,2.3,0,0.5,0,0,Right,220lb
mooreet01,11.4,8,2,13.5,52.4,Right,191lb
moorege01,15.8,12,9.4,24.8,46.8,Right,225lb
mooreja01,7.4,2.7,2.5,1.3,,Right,180lb
moorejo01,16.7,9.4,3,30.1,47.1,Right,175lb
moorela01,0.3,2.3,1.3,0.2,24.2,Right,215lb
moorelo01,10.7,6.7,2,1.5,45,Right,170lb
mooremi01,12.5,5.8,3.9,22.5,55.1,Right,225lb
mooreot01,13.1,8.2,8.2,24.7,,Right,205lb
mooreri01,3,3.8,1.1,0,33.8,Right,190lb
moorero01,2,1.7,0.6,0.1,31,Right,260lb
mooretr01,12.7,7,1.5,1.8,45.6,Right,200lb
moreler01,13.3,1.9,3.7,2.3,54,Right,238lb
morelja01,13,9.8,5.9,19.1,42,Left,215lb
morgagu01,9.9,1.9,2.1,0.1,29.2,Right,205lb
morgare01,10,2.8,1.5,0.5,,Right,190lb
morgeel01,0,1.8,0,0.7,,Right,230lb
mornida01,8.9,4.2,3.5,0.4,47.6,Right,235lb
morrich01,15.1,11,4.7,37.4,47.5,Right,210lb
morrida01,7.7,3.3,1,0.3,43.9,Right,190lb
morriis01,10.6,2.2,0.5,0,45.6,Right,229lb
morrija01,7.8,3.8,2.1,0.1,44,Right,185lb
morrima03,13.2,11.5,4.6,26.8,50.1,Right,235lb
morrima02,14.1,11.6,5.5,23.7,48.7,Right,245lb
morrima01,0,12.6,0,4.1,,Right,195lb
morrimo01,16.4,10.1,2.3,6.4,56.1,Right,175lb
morrira01,6.4,1.9,1.4,0.1,42.6,Right,266lb
morrite01,9.9,3.4,2.7,1,42.8,Right,221lb
morriad01,7.4,7.5,2.1,1.4,42.3,Right,205lb
morrijo01,0.1,3,1,0.1,30.9,Right,190lb
morrimi01,4.2,2,0.6,0.3,35.3,Right,195lb
morrire01,10.6,3.6,5.3,2.2,,Right,220lb
morroan01,13.2,9.4,2.2,23.2,53.9,Right,210lb
mortodw01,11,4.1,1.4,0.2,42.2,Right,195lb
mortojo01,10.5,4.8,1.3,0.5,39.9,Right,180lb
mortori01,12.9,3,0,0,75,Right,190lb
moslegl01,11.2,3.1,2.2,0.2,,Right,195lb
mosspe01,9.2,3.9,1.5,0.9,42.3,Right,185lb
motenla01,12.6,6.3,1.5,0,45,Right,185lb
motiedo01,12.4,7.3,3.8,7.1,50.8,Left,222lb
motlejo01,18,6,3,0.6,53.7,Right,230lb
mottoha01,8.1,4.6,2.9,0.9,44.3,Right,247lb
moultar01,14.1,3.6,3.1,1.7,54.7,Right,249lb
mountri01,13.5,11.8,1.7,10.5,45.3,Right,175lb
mournal01,21.2,17.1,8.5,89.7,52.9,Right,240lb
mozgoti01,14.7,6.8,4.9,17.7,53.7,Right,275lb
mrazoch01,0,3.4,1.6,0.4,,Right,185lb
mudiaem01,11.6,11.8,3.1,1.2,43.9,Right,200lb
mueller01,11.1,7.4,4.7,9.1,42.6,Right,230lb
muhamsh01,15.9,9,2.8,8.5,50.4,Left,223lb
mullajo01,0,0.8,0,0.6,,Right,165lb
mullebo01,0,5.8,0,2.1,,Right,175lb
mulleby01,12.2,7.4,4.2,0.6,44.8,Right,275lb
mullich01,18.8,18.2,4.1,93.1,54,Left,200lb
mullije01,16.3,16.2,4.3,62.8,,Right,190lb
mundtto01,7,1.1,0.8,0.1,39,Right,250lb
munfoxa02,8.9,4.2,1.6,0,45.2,Right,180lb
munkch01,14.5,1.2,1.3,0,42.9,Right,225lb
munroge01,0,6.1,0,2.9,,Right,170lb
murdoer01,17.4,10.1,2.5,25.6,47.3,Right,190lb
muresgh01,18.1,9.8,6.4,19,57.3,Right,303lb
murphal01,8,3.8,1.6,0.1,37,Right,190lb
murphca01,18,17.9,2.1,84.1,48.3,Right,165lb
murphdi01,0,1.1,0,0.5,,Right,175lb
murpher01,0.2,0.3,0.3,0.1,23.1,Right,230lb
murphja01,6.7,2.4,1.7,0.5,33.2,Right,220lb
murphjo01,0,1.6,0,0.3,,Right,175lb
murphke01,4.5,0.9,0.2,0.3,26.8,Right,185lb
murphro01,2.9,2,0.6,0.2,29.6,Right,225lb
murphto01,11.9,5.5,4.9,8,46.4,Right,220lb
murphtr01,15.4,10.8,7.8,50.3,49.3,Left,245lb
murrade01,14.2,6.6,4.2,3.2,45.4,Right,170lb
murraja01,15,14.8,3.5,12,50.7,Right,207lb
murrake01,2,8.1,3.3,0.7,,Right,190lb
murrala01,14.1,11.3,4.1,19.8,46.6,Right,236lb
murraro01,12.7,9.9,2.1,8.5,45.2,Right,190lb
murratr01,14.6,9,2.5,24.1,50.4,Right,225lb
murrewi01,15.5,13.1,7.3,14.7,46.8,Right,225lb
murredo01,11.7,4.7,4.4,6.5,,Right,215lb
murryto01,10.7,2.6,0.8,0.1,45.1,Right,195lb
musadz01,5.8,2.1,0.6,0.1,43.2,Right,208lb
muscami01,13.6,5.7,3.3,11.9,54.6,Right,240lb
musian01,0,8.4,0,6,,Right,145lb
mustaje01,10.7,4,2.5,1.7,44.9,Right,238lb
mutomdi01,17.2,9.8,10.3,117,51.8,Right,245lb
muursma01,14.9,4.7,2.2,2,45.7,Right,235lb
myerspe01,9.9,4.8,1.8,5.8,43.1,Right,180lb
mykhasv01,6,3.2,0.9,0.1,43.2,Right,205lb
ndiayha01,3.9,0.6,0.8,0,46.7,Right,235lb
ndiayma01,3.9,1.3,1.3,0,25,Right,245lb
ndiayma02,13.3,3.8,3.3,1.8,42.7,Right,255lb
ndongbo01,11,2.2,1.6,0.2,41.5,Right,198lb
naberbo01,10.4,0.3,1.3,0.1,,Right,185lb
nachabo01,12.2,3.3,3.2,0,,Right,210lb
nachbbo01,11.5,7.1,2.6,8.7,49.4,Right,221lb
naderab01,7.2,3.6,1.7,0.8,46.3,Right,225lb
nagelje01,0,0.9,0,0.1,,Right,190lb
nagyfr01,0,5.1,0,2.1,,Right,185lb
nailole01,14,8.6,3.1,8,47.4,Left,238lb
najered01,12,4.9,3.7,24.7,50.3,Right,240lb
nancela01,19.9,17.1,8,109.6,54.6,Right,205lb
nancela02,17.1,7.7,6.5,16.4,55.4,Right,230lb
napiesh01,12.7,6.4,1.7,6.4,47.8,Right,180lb
napolpa01,0,0,0,0,,Right,185lb
nashbo01,11.1,4.7,2.3,2.4,42.9,Right,195lb
nashco01,12.7,5.6,3.3,0.9,34,Right,215lb
nashst01,20,14.3,3,129.7,55.6,Right,195lb
natersw01,17.6,12.4,11.6,58.5,53.5,Right,240lb
nathaho01,11.3,2.6,0,0.1,55.6,Right,175lb
nattca01,17.9,17.2,6.8,57.2,52.9,Right,220lb
nattke01,7.3,3.1,0.8,0.2,42.3,Right,185lb
naullwi01,16.3,15.8,9.1,34.3,,Right,225lb
navarju01,11.9,10.9,2.6,1.4,50.4,Right,170lb
ndourma01,11.3,3.1,2,0.4,45.9,Right,200lb
nealcr01,7,2.5,0.7,0.4,41.5,Right,165lb
nealga01,12.6,9.9,2.2,10.7,49.8,Right,210lb
nealji01,8.1,4.4,3.8,0.1,,Right,235lb
nealll01,15.4,11.1,7.7,22.7,,Right,225lb
nealyed01,10.5,2.7,3.3,15.2,51.5,Right,238lb
nedovne01,1.7,1.1,0.6,0.4,24.4,Right,192lb
negraal01,0,2.8,0,0.1,,Right,200lb
nelsoba01,7.6,1.3,0.7,0.1,,Right,230lb
nelsode01,6.5,4.1,1.8,0.3,44.4,Right,200lb
nelsodo01,16.1,10.3,4.9,74.6,,Right,210lb
nelsoja01,14.4,11.3,3,48.3,50.2,Right,190lb
nelsolo01,12.6,9.4,2.4,6.4,,Right,190lb
nelsoro01,6.2,3.2,0.9,0.3,42.2,Right,175lb
nembhru01,13.3,4,0.8,0.2,43.2,Right,208lb
nemeldi01,9.8,5.5,1.5,0.5,43.2,Right,175lb
nesbyty01,12.7,9.5,3.7,7.6,44.6,Right,225lb
nesslma01,2.8,1.1,1.9,0.1,38.5,Right,260lb
nestera01,13.3,6.8,5.1,39.9,50.2,Right,248lb
netora01,11.1,4.8,1.3,4.6,51.2,Right,179lb
netolbo01,17.4,16,8.9,48,49.3,Right,220lb
neumajo01,14,13.2,2.7,9.3,44.6,Right,200lb
neumapa01,13.8,11.1,2.9,28.3,,Right,175lb
nevitch01,9.1,1.6,1.5,0.5,43.8,Right,217lb
newbeme01,11.5,3.6,1.1,0,37.6,Right,200lb
newbiiv01,7,1.5,2.6,1.1,39.6,Right,245lb
newblir01,9.6,5.1,2.9,9.3,47,Right,220lb
newlimi01,15.5,14.9,3,50.4,46.9,Right,200lb
newmajo01,12.9,11,2.2,50.3,49.2,Right,190lb
newmada01,12.3,5.7,3.9,1.9,42,Right,240lb
newtobi01,9.6,2.1,1.9,0.1,44.4,Right,220lb
niangge01,10.9,2.9,1.2,1,53.1,Right,230lb
nichode01,0.7,1.2,0.4,0.2,32.8,Right,216lb
nichoja01,11.9,10.4,6.9,24.8,,Left,222lb
nichoan01,12.2,6,3,3.8,49.5,Right,250lb
nickega01,12.9,3.8,1.3,0.1,33.3,Right,190lb
nicksca01,10.5,6.8,1.9,0.4,46.2,Left,175lb
niemari01,14.9,6.6,5.8,7.3,47.6,Right,245lb
niemiri01,0,6,0,7.6,,Right,165lb
nilesmi01,6.7,2.6,1.3,0.3,35.5,Right,225lb
nimphku01,11.8,6.4,4.4,17.5,48.7,Right,218lb
nixdy01,8.2,2,1.3,0,35.9,Right,210lb
nixonno01,15.3,15.7,2.6,47.6,48.8,Right,170lb
noahjo01,17.6,8.8,9.1,61.8,49.1,Right,230lb
noblech01,9.5,8,2.6,0.9,,Right,190lb
nocioan01,12.9,10.5,4.5,21.8,49.7,Right,225lb
noelda01,9,2.7,1.8,0.4,41.5,Right,230lb
noelne01,16.9,8.2,6.5,16.6,52.3,Right,220lb
noelpa01,2.3,3.3,1.4,0.2,,Right,185lb
noguelu01,15.8,3.2,2.8,6,64.8,Right,241lb
nolanji01,0,1.6,0,0.2,,Right,210lb
nolenpa01,20.3,0,1,0,,Right,
nordgje01,11.6,1.4,1.1,0,27.8,Right,225lb
nordmbe01,10.7,4.3,3.9,2,,Right,225lb
norlajo01,0,8.3,1,20.5,,Right,180lb
normaco01,12.9,6,1.5,1.2,,Right,175lb
normake01,14.5,13.5,6.1,27.1,50.1,Right,215lb
norriau01,9.1,4.4,3.1,2.9,51.1,Right,230lb
norrimo01,13,5.1,2,10,43,Left,175lb
norrisy01,3.3,2.4,2.5,0.2,41.9,Right,220lb
norwowi01,13.9,7.5,3.7,17.6,,Right,220lb
nostrge01,0,8.2,0,5.6,,Right,195lb
noszkst01,0,6,0,2,,Right,185lb
novakmi01,14.6,3.4,0.4,2.2,,Right,219lb
novakst01,12.7,4.7,1.3,14.5,60.5,Right,225lb
nowelme01,11.6,8.4,2.3,2.6,40.3,Right,170lb
nowitdi01,22.4,20.7,7.5,206.3,51.2,Right,245lb
ntilila01,6.7,5.9,2.2,1.8,40.7,Right,200lb
nunnaja01,6.6,2.9,0.9,0,43.8,Right,208lb
nurkiju01,19.1,11.6,8,16.4,49.2,Right,275lb
nuttde01,20,2.3,0.3,0.3,46.3,Right,170lb
nwabada01,12.3,7.2,3.9,4.6,51.8,Right,219lb
nwosuju01,6.8,1.3,1,0,32.1,Right,255lb
obannch01,11.7,2.5,1.4,0.6,40,Right,209lb
obanned01,9.1,5,2.5,1.1,38.7,Left,222lb
oboyljo01,3.4,4.2,2,0,,Right,185lb
obriebo01,0,1.8,0,0.1,,Right,190lb
obriejj01,1.3,0,0.5,0,0,Right,228lb
obrieji02,14.6,4.6,2.4,0.4,44.2,Right,200lb
obrieji01,9.9,5.9,2,4,40.7,Right,170lb
obriera01,12.4,7.1,1.6,3.1,,Right,160lb
obryajo01,8,3.5,2.4,0.2,41.9,Right,257lb
obryapa01,11,2.1,1.4,0.5,49.4,Right,260lb
oconnde01,0,5.8,0,3.1,,Right,174lb
odonnan01,0,3.6,0,0.3,,Right,180lb
ogradbu01,0,3.7,0,1.6,,Right,160lb
ohanlfr01,5.2,1.6,0.3,0,36.4,Right,175lb
okeefdi01,0,5.2,2.2,1.7,,Right,185lb
okeefto01,0,3.8,1.2,0.1,,Right,185lb
okoremi01,12.1,8.2,3.4,14.6,49.5,Right,207lb
omallgr01,8.6,2.1,1.1,0.3,,Right,205lb
onealje01,17.9,13.2,7.2,66,46.7,Right,226lb
onealsh01,26.4,23.7,10.9,181.7,58.2,Right,325lb
onealro01,9.7,5.1,3.5,5.6,53.9,Right,226lb
oneilmi01,4.6,3,2.3,0.1,,Right,210lb
oquinky01,17.9,5.6,4.6,16.8,52.4,Right,250lb
osheake01,10.9,5.2,2.3,3.8,,Right,175lb
oshiega01,0,0.4,0,0.1,,Right,195lb
osullda01,8.3,1.8,1.4,0.3,39.7,Right,250lb
oaklech01,13.4,9.7,9.5,89.7,47.4,Right,225lb
obertfa01,11.2,3.2,3.5,13.6,57.6,Right,245lb
ochefda01,6.6,1.3,1.2,0,44.4,Right,245lb
odengr01,18.7,8,6.2,7.3,57.4,Right,250lb
odomla01,16.5,13.3,8.4,77,49.5,Left,220lb
ogdenbu01,13.4,3.5,1.4,0.7,,Left,215lb
ogdenra01,2.5,1.3,1,0.7,,Right,205lb
oggal01,9.1,2.2,1.7,0.8,49.3,Right,240lb
ohldo01,13.2,15.9,3,30.2,,Right,190lb
ohlbrti01,6.1,1,0.3,0.1,33.3,Right,255lb
ojelese01,5.9,3,1.9,1.9,48,Right,241lb
okafoem01,17,12,9.7,45.3,51.2,Right,252lb
okafoja01,16.5,11.5,5.1,5.3,53.1,Right,275lb
okoboel01,7.6,5.7,1.8,0.5,46,Left,190lb
okogijo01,9.4,7.7,2.9,1.2,44.5,Right,212lb
okurme01,17.1,13.5,7,54.7,50.3,Right,249lb
oladivi01,16.7,17.5,4.6,24.2,49.5,Right,210lb
olajuha01,23.6,21.8,11.1,162.8,51.3,Right,255lb
olberma01,12.6,9.5,5.3,48,49.2,Right,225lb
oldhaja01,10.7,4.4,4.1,4.3,47.9,Right,215lb
oldhajo01,0,7.3,3.6,4.2,,Right,175lb
oleynfr01,10.3,5,0.9,0.1,,Right,185lb
olivejo01,1,1.3,0.6,0.2,31,Right,210lb
olivebr01,8.1,3.3,1,0.5,39.4,Right,210lb
olivede01,8.1,1.8,0.7,0.2,34,Left,180lb
oliveji01,9.9,4.2,1,0.3,43.2,Right,205lb
ollieke01,10.9,3.8,1.5,14.5,41.2,Right,195lb
ollrige01,0,3.1,0,0.6,,Right,160lb
olowomi01,10.7,8.3,6.8,2.5,43.5,Right,269lb
olsenbu01,10.9,4.3,3.3,6.2,43.3,Right,220lb
olynyke01,15.8,9.9,4.9,24.9,55,Right,240lb
onuakar01,14.5,1.8,1.8,0.2,65.2,Right,255lb
onuakch01,7.7,3,2.3,0.1,58.3,Right,245lb
ormsba01,6.4,6.3,3.6,0.8,37.2,Right,190lb
orrjo01,0,2.7,0,0.1,,Right,195lb
orrlo01,13.4,9.7,3.7,25.7,46.8,Right,175lb
ortizjo01,9.4,2.9,1.1,0,44.6,Right,225lb
ortonda01,11.9,2.8,2.5,1,48.5,Right,255lb
osborch01,4.7,1.3,2.3,0.1,,Right,210lb
osmande01,11.4,9,3.5,2.4,51.6,Right,215lb
osterwa01,12,7,6,8.9,,Right,215lb
ostergr01,13.1,4.6,5.5,33.8,48.6,Right,280lb
othicma01,5.9,2,0.5,0,80,Right,165lb
ottendo01,19.5,10.5,6,20.9,,Right,240lb
ottenma01,0,2.4,0,0.3,,Right,220lb
oubreke01,11.8,9.4,3.7,8.3,49.3,Left,205lb
outlabo01,14.2,5.4,4.9,50.8,56.8,Right,210lb
outlatr01,13.1,8.5,3.2,16.5,46,Right,210lb
overtcl01,6.3,3.9,1.7,0.4,,Right,195lb
overtdo01,10,4.5,1.3,2.5,43.8,Right,190lb
owensan01,8.3,3.6,1.3,0.2,42.8,Right,200lb
owensbi01,14.4,11.7,6.7,28.6,48.8,Right,220lb
owensch01,20.1,4,1,0,66.7,Right,245lb
owensed01,8.8,2.6,1.3,0,,Right,210lb
owensji01,10.9,3.1,0.9,0.4,,Right,200lb
owenske01,10.3,1.3,0.8,0,28.1,Right,225lb
owensla01,9.4,2.8,1.5,0.3,53.5,Right,210lb
owensre01,11.2,5.2,3.5,1.6,,Right,185lb
owensto01,16.7,11.3,6.8,61.5,51.4,Right,215lb
owesra01,11.1,3.1,2.9,0.4,41.9,Right,224lb
oyedeol01,10.5,1.4,2.1,1.2,49.5,Right,240lb
pacejo01,14.3,3.2,2.1,1.1,,Right,220lb
pachuza01,14.6,6.8,5.8,52.7,46.9,Right,270lb
packro01,15,8.9,2,14.4,43.9,Right,180lb
packwa01,7.3,2.9,1,0.1,42.5,Right,165lb
paddige01,10.6,5.5,1.4,0.1,42.6,Right,205lb
padgesc01,12.9,4.2,2.7,13.2,48.2,Right,240lb
pagetda01,2.9,1,0.6,0.1,16.7,Right,180lb
paigema01,9.1,2.4,0.8,0,35.7,Left,175lb
painefr01,0,2.3,0,0.3,,Right,210lb
palacmi01,9.9,4.8,1.8,3.9,42.9,Right,195lb
palazto01,15.2,7.4,3.4,6.5,,Right,205lb
palmebu01,0,11.7,0,18.5,,Right,180lb
palmeer01,17.2,7.9,7.5,4.2,36.4,Right,195lb
palmeji01,12.2,8.1,5.3,4.5,,Right,224lb
palmewa01,11,2.1,1.4,0.1,41.2,Right,215lb
pankoan01,0,0,0,0,0,Right,222lb
papagge01,12.6,4.1,3.2,0.4,51.4,Right,240lb
papanko01,7.3,3.6,2.3,0.3,43.2,Left,225lb
pargoja01,11.8,6.4,1.4,4.9,45.5,Right,175lb
pargoje01,8.1,4.7,1,0.8,41.6,Right,219lb
parhaea01,0,5.4,1.3,0.4,,Right,200lb
parisro01,19.2,14.5,9.1,147,53.7,Right,230lb
parkme01,11.3,6.1,3.1,7.5,,Right,205lb
parkean01,12.2,9.1,3.2,24.5,52.3,Right,215lb
parkeja01,16.2,15.1,5.7,11.6,51.8,Right,245lb
parkesm01,11.7,9,2.4,7.4,49.4,Right,190lb
parkeso01,15.6,9.9,4.1,26.9,50.1,Right,200lb
parketo01,18.2,15.5,2.7,111.3,50.8,Right,185lb
parkhba01,6.2,5.6,1.3,2.9,40.1,Right,185lb
parkija01,0,0.8,0,0.2,,Right,174lb
parksch01,10.8,0,0,0,0,Right,210lb
parksch02,12,4.4,3.6,11.8,47.2,Right,235lb
parksri01,11.4,3.3,2.9,0.5,44.7,Right,235lb
parrja01,7.9,4,4.2,0.3,,Right,220lb
parrado01,0,4.7,0,1.1,,Right,165lb
parslch01,0,2.4,0,0,,Right,175lb
parsoch01,14.7,12.8,4.5,29,53.7,Right,230lb
paspaza01,4.3,2.6,1.1,0.3,34.2,Left,215lb
passama01,0,2.8,0,0.1,,Right,170lb
pastuge01,0,3.1,0,0,,Right,195lb
